Station ID,Group,Sample Date (mm/dd/yyyy),Sample Time (hh:mm),Establishment Date (mm/dd/yyyy),Establishment Time (hh:mm),Time Zone,Direction (Collar Number),Direction (Compass Degrees),Pin Number,Observed Pin Height (mm),Verified Pin Height (mm),SETID,Organization,Personnel,Observation Comments,Verification Comments,Site Conditions
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,3,218,7,453,453,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,3,218,8,453,453,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,3,218,9,455,455,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,5,128,1,302,,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,"In a hole, omit",,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,5,128,2,435,435,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,5,128,3,438,438,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,5,128,4,433,433,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,5,128,5,424,424,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,5,128,6,410,410,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,5,128,7,427,427,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,5,128,8,435,435,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,5,128,9,426,426,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,7,38,1,443,443,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,7,38,2,435,435,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,7,38,3,442,442,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,7,38,4,453,453,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,7,38,5,458,458,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,7,38,6,487,487,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,7,38,7,493,493,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,7,38,8,495,495,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1277-E01,,4/17/2024,9:16,2/6/2008,9:34,CST,7,38,9,464,464,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; R. Villani; G. Kees,,,"Rod to collar = 152 mm; Direction 1 has a fluffy live root zone in the water column that does not contain sediment, root zone height is 40mm, all pins placed beneath root zone at sediment surface, this direction is mostly Sagittaria lancifolia while other directions are Panicum hemitomon, we did not call this thatch because it is neither dead nor leaf litter; Directions 3, 5, and 7 have no live root zone, surface is normal; live Panicum hemitomon and Sagittaria lancifolia also present in plot; water depth 7.5cm; Direction 7 natural variation; Site is flooded; Water depth is 7 cm; Vegetation is dead; Dominant species is Panicum hemitomon; soil is organic and soft; no thatch; disturbance is none"
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,1,252,1,411,411,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,1,252,2,403,403,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,1,252,3,396,396,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,1,252,4,396,396,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,1,252,5,395,395,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,1,252,6,390,390,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,1,252,7,370,370,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,1,252,8,367,367,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,1,252,9,365,365,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,3,162,1,374,374,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,3,162,2,374,374,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,3,162,3,368,368,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,3,162,4,355,355,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,3,162,5,362,362,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,3,162,6,355,355,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,3,162,7,363,363,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,3,162,8,356,356,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,3,162,9,358,358,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,5,72,1,395,395,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,5,72,2,398,398,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,5,72,3,406,406,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,5,72,4,405,405,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,5,72,5,402,402,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,5,72,6,405,405,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,5,72,7,401,401,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,5,72,8,403,403,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,5,72,9,406,406,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
CRMS1738-E01,,3/19/2024,10:21,10/21/2008,12:20,CST,7,342,1,393,393,USGS1,U.S. GEOL SURVEY (USGS),B. Bergeron; G. Kees; R. Villani,,,Rod to collar = 150 mm; Direction 1 is on a downslope of Bolboschoenus robustus clump. Layer of algae on surface. Direction 3 in animal trail; Site is wet; Water depth is 0 cm; Vegetation is healthy; Dominant species is Bolboschoenus robustus; soil is mineral silty and firm; no thatch; disturbance is animal trail
